region,year,variable,crop,data
Iringa,2009,production,millet,2423
Iringa,2009,area,rice,8388
Iringa,2009,yield,rice,1.7
Iringa,2009,production,rice,13982
Iringa,2009,area,wheat,20240
Iringa,2009,yield,wheat,1.2
Iringa,2009,production,wheat,24288
Kagera,2009,area,maize,129376
Kagera,2009,yield,maize,1.3
Kagera,2009,production,maize,171818
Kagera,2009,area,sorghum,18077
Kagera,2009,yield,sorghum,1.7
Kagera,2009,production,sorghum,30990
Kagera,2009,area,millet,12052
Kagera,2009,yield,millet,1.6
Kagera,2009,production,millet,19676
Kagera,2009,area,rice,7979
Kagera,2009,yield,rice,1.1
Kagera,2009,production,rice,8685
Kagera,2009,area,wheat,NA
Kagera,2009,yield,wheat,NA
Kagera,2009,production,wheat,NA
Kigoma,2009,area,maize,151232
Kigoma,2009,yield,maize,1.8
Kigoma,2009,production,maize,267923
Kigoma,2009,area,sorghum,14527
Kigoma,2009,yield,sorghum,1.3
Kigoma,2009,production,sorghum,19369
Kigoma,2009,area,millet,9685
Kigoma,2009,yield,millet,0.8
Kigoma,2009,production,millet,7906
Kigoma,2009,area,rice,50735
Kigoma,2009,yield,rice,1.7
Kigoma,2009,production,rice,87895
Kigoma,2009,area,wheat,NA
Kigoma,2009,yield,wheat,NA
Kigoma,2009,production,wheat,NA
Kilimanjaro,2009,area,maize,57483
Kilimanjaro,2009,yield,maize,1.7
Kilimanjaro,2009,production,maize,97722
Kilimanjaro,2009,area,sorghum,1855
Kilimanjaro,2009,yield,sorghum,1.3
Kilimanjaro,2009,production,sorghum,2387
Kilimanjaro,2009,area,millet,1236
Kilimanjaro,2009,yield,millet,1
Kilimanjaro,2009,production,millet,1273
Kilimanjaro,2009,area,rice,8673
Kilimanjaro,2009,yield,rice,2
Kilimanjaro,2009,production,rice,17067
Kilimanjaro,2009,area,wheat,5002
Kilimanjaro,2009,yield,wheat,1.2
Kilimanjaro,2009,production,wheat,5884
Lindi,2009,area,maize,41055
Lindi,2009,yield,maize,0.8
Lindi,2009,production,maize,32557
Lindi,2009,area,sorghum,41448
Lindi,2009,yield,sorghum,1.1
Lindi,2009,production,sorghum,45593
Lindi,2009,area,millet,27632
Lindi,2009,yield,millet,0.9
Lindi,2009,production,millet,23487
Lindi,2009,area,rice,22330
Lindi,2009,yield,rice,0.9
Lindi,2009,production,rice,19997
Lindi,2009,area,wheat,NA
Lindi,2009,yield,wheat,NA
Lindi,2009,production,wheat,NA
Manyara,2009,area,maize,182038
Manyara,2009,yield,maize,1.4
Manyara,2009,production,maize,245751
Manyara,2009,area,sorghum,6314
Manyara,2009,yield,sorghum,1.2
Manyara,2009,production,sorghum,7577
Manyara,2009,area,millet,4209
Manyara,2009,yield,millet,1
Manyara,2009,production,millet,3999
Manyara,2009,area,rice,1699
Manyara,2009,yield,rice,1.7
Manyara,2009,production,rice,2857
Manyara,2009,area,wheat,11861
Manyara,2009,yield,wheat,1.1
Manyara,2009,production,wheat,13047
Mara,2009,area,maize,43978
Mara,2009,yield,maize,1.5
Mara,2009,production,maize,68127
Mara,2009,area,sorghum,36253
Mara,2009,yield,sorghum,1.3
Mara,2009,production,sorghum,48338
Mara,2009,area,millet,24169
Mara,2009,yield,millet,0.8
Mara,2009,production,millet,19730
Mara,2009,area,rice,1864
Mara,2009,yield,rice,1.4
Mara,2009,production,rice,2618
Mara,2009,area,wheat,NA
Mara,2009,yield,wheat,NA
Mara,2009,production,wheat,NA
Mbeya,2009,area,maize,240812
Mbeya,2009,yield,maize,2.2
Mbeya,2009,production,maize,529785
Mbeya,2009,area,sorghum,31710
Mbeya,2009,yield,sorghum,1.3
Mbeya,2009,production,sorghum,41223
Mbeya,2009,area,millet,21140
Mbeya,2009,yield,millet,1.1
Mbeya,2009,production,millet,22197
Mbeya,2009,area,rice,57508
Mbeya,2009,yield,rice,2.3
Mbeya,2009,production,rice,132269
Mbeya,2009,area,wheat,3199
Mbeya,2009,yield,wheat,1.2
Mbeya,2009,production,wheat,3839
Morogoro,2009,area,maize,98053
Morogoro,2009,yield,maize,1.3
Morogoro,2009,production,maize,130568
Morogoro,2009,area,sorghum,7933
Morogoro,2009,yield,sorghum,1.1
Morogoro,2009,production,sorghum,9067
Morogoro,2009,area,millet,5289
Morogoro,2009,yield,millet,1.1
Morogoro,2009,production,millet,5737
Morogoro,2009,area,rice,106762
Morogoro,2009,yield,rice,1.7
Morogoro,2009,production,rice,186313
Morogoro,2009,area,wheat,43
Morogoro,2009,yield,wheat,0.9
Morogoro,2009,production,wheat,39
Mtwara,2009,area,maize,206150
Mtwara,2009,yield,maize,0.8
Mtwara,2009,production,maize,160746
Mtwara,2009,area,sorghum,38763
Mtwara,2009,yield,sorghum,1.3
Mtwara,2009,production,sorghum,48454
Mtwara,2009,area,millet,25842
Mtwara,2009,yield,millet,1.1
Mtwara,2009,production,millet,29072
Mtwara,2009,area,rice,71454
Mtwara,2009,yield,rice,1.1
Mtwara,2009,production,rice,76427
Mtwara,2009,area,wheat,NA
Mtwara,2009,yield,wheat,NA
Mtwara,2009,production,wheat,NA
Mwanza,2009,area,maize,131120
Mwanza,2009,yield,maize,1.4
Mwanza,2009,production,maize,186585
Mwanza,2009,area,sorghum,15530
Mwanza,2009,yield,sorghum,1.3
Mwanza,2009,production,sorghum,20707
Mwanza,2009,area,millet,10353
Mwanza,2009,yield,millet,0.8
Mwanza,2009,production,millet,8452
Mwanza,2009,area,rice,98261
Mwanza,2009,yield,rice,1.6
Mwanza,2009,production,rice,160426
Mwanza,2009,area,wheat,NA
Mwanza,2009,yield,wheat,NA
Mwanza,2009,production,wheat,NA
Rukwa,2009,area,maize,154790
Rukwa,2009,yield,maize,3
Rukwa,2009,production,maize,464369
Rukwa,2009,area,sorghum,20117
Rukwa,2009,yield,sorghum,2.2
Rukwa,2009,production,sorghum,44257
Rukwa,2009,area,millet,13411
Rukwa,2009,yield,millet,2.2
Rukwa,2009,production,millet,29505
Rukwa,2009,area,rice,70065
Rukwa,2009,yield,rice,1.8
Rukwa,2009,production,rice,126118
Rukwa,2009,area,wheat,5176
Rukwa,2009,yield,wheat,0.6
Rukwa,2009,production,wheat,3106
Ruvuma,2009,area,maize,177840
Ruvuma,2009,yield,maize,2.6
Ruvuma,2009,production,maize,462385
Ruvuma,2009,area,sorghum,9263
Ruvuma,2009,yield,sorghum,1.3
Ruvuma,2009,production,sorghum,12042
Ruvuma,2009,area,millet,6175
Ruvuma,2009,yield,millet,1.1
Ruvuma,2009,production,millet,6484
Ruvuma,2009,area,rice,58975
Ruvuma,2009,yield,rice,1.6
Ruvuma,2009,production,rice,93010
Ruvuma,2009,area,wheat,1639
Ruvuma,2009,yield,wheat,0.7
Ruvuma,2009,production,wheat,1148
Shinyanga,2009,area,maize,239089
Shinyanga,2009,yield,maize,1.1
Shinyanga,2009,production,maize,256067
Shinyanga,2009,area,sorghum,49687
Shinyanga,2009,yield,sorghum,1
Shinyanga,2009,production,sorghum,52053
Shinyanga,2009,area,millet,33125
Shinyanga,2009,yield,millet,0.8
Shinyanga,2009,production,millet,25538
Shinyanga,2009,area,rice,83790
Shinyanga,2009,yield,rice,1.5
Shinyanga,2009,production,rice,129201
Shinyanga,2009,area,wheat,NA
Shinyanga,2009,yield,wheat,NA
Shinyanga,2009,production,wheat,NA
Singida,2009,area,maize,125380
Singida,2009,yield,maize,0.8
Singida,2009,production,maize,106001
Singida,2009,area,sorghum,58537
Singida,2009,yield,sorghum,1.3
Singida,2009,production,sorghum,76098
Singida,2009,area,millet,39024
Singida,2009,yield,millet,1.1
Singida,2009,production,millet,40976
Singida,2009,area,rice,5982
Singida,2009,yield,rice,0.8
Singida,2009,production,rice,4734
Singida,2009,area,wheat,NA
Singida,2009,yield,wheat,NA
Singida,2009,production,wheat,NA
Tabora,2009,area,maize,223746
Tabora,2009,yield,maize,1.2
Tabora,2009,production,maize,259678
Tabora,2009,area,sorghum,26310
Tabora,2009,yield,sorghum,1.4
Tabora,2009,production,sorghum,35519
Tabora,2009,area,millet,17540
Tabora,2009,yield,millet,1
Tabora,2009,production,millet,17102
Tabora,2009,area,rice,90374
Tabora,2009,yield,rice,1.8
Tabora,2009,production,rice,162673
Tabora,2009,area,wheat,NA
Tabora,2009,yield,wheat,NA
Tabora,2009,production,wheat,NA
Tanga,2009,area,maize,97267
Tanga,2009,yield,maize,1.5
Tanga,2009,production,maize,141158
Tanga,2009,area,sorghum,6733
Tanga,2009,yield,sorghum,1.2
Tanga,2009,production,sorghum,8336
Tanga,2009,area,millet,4489
Tanga,2009,yield,millet,1
Tanga,2009,production,millet,4275
Tanga,2009,area,rice,48758
Tanga,2009,yield,rice,1.1
Tanga,2009,production,rice,53070
Tanga,2009,area,wheat,457
Tanga,2009,yield,wheat,0.9
Tanga,2009,production,wheat,414
Arusha,2010,area,maize,121452.106245298
Arusha,2010,yield,maize,0.9
Arusha,2010,production,maize,109306.8956207682
Arusha,2010,area,sorghum,38963.36254169097
Arusha,2010,yield,sorghum,0.9
Arusha,2010,production,sorghum,35067.026287521876
Arusha,2010,area,millet,11755.44046425745
Arusha,2010,yield,millet,1
Arusha,2010,production,millet,11755.44046425745
Arusha,2010,area,rice,106890.50444298754
Arusha,2010,yield,rice,1.1
Arusha,2010,production,rice,117579.5548872863
Arusha,2010,area,wheat,17405.08479263467
Arusha,2010,yield,wheat,1.1
Arusha,2010,production,wheat,19145.59327189814
Coast,2010,area,maize,134079.365227479
Coast,2010,yield,maize,0.4
Coast,2010,production,maize,53631.7460909916
Coast,2010,area,sorghum,79311.32563687114
Coast,2010,yield,sorghum,0.6
Coast,2010,production,sorghum,47586.795382122684
Coast,2010,area,millet,0
Coast,2010,yield,millet,0
Coast,2010,production,millet,0
Coast,2010,area,rice,262004.5803614587
Coast,2010,yield,rice,0.9
Coast,2010,production,rice,235804.12232531284
Coast,2010,area,wheat,0
Coast,2010,yield,wheat,0
Coast,2010,production,wheat,0
Dar es Salaam,2010,area,maize,2191.0162695471645
Dar es Salaam,2010,yield,maize,0.3
Dar es Salaam,2010,production,maize,657.3048808641494
Dar es Salaam,2010,area,sorghum,2.100603854235835
Dar es Salaam,2010,yield,sorghum,0.47619047619047616
Dar es Salaam,2010,production,sorghum,1.0002875496361119
Dar es Salaam,2010,area,millet,1.1484302966771156
Dar es Salaam,2010,yield,millet,0.4535147392290249
Dar es Salaam,2010,production,millet,0.5208300665202338
Dar es Salaam,2010,area,rice,2401.9005551364507
Dar es Salaam,2010,yield,rice,0.9
Dar es Salaam,2010,production,rice,2161.710499622806
Dar es Salaam,2010,area,wheat,0
Dar es Salaam,2010,yield,wheat,0
Dar es Salaam,2010,production,wheat,0
Dodoma,2010,area,maize,102829.310967055
Dodoma,2010,yield,maize,0.9
Dodoma,2010,production,maize,92546.37987034951
Dodoma,2010,area,sorghum,175518.377896741
Dodoma,2010,yield,sorghum,1.2
Dodoma,2010,production,sorghum,210622.0534760892
Dodoma,2010,area,millet,81351.75259137875
Dodoma,2010,yield,millet,0.9
Dodoma,2010,production,millet,73216.57733224088
Dodoma,2010,area,rice,10740.832795791857
Dodoma,2010,yield,rice,1.1
Dodoma,2010,production,rice,11814.916075371044
Dodoma,2010,area,wheat,0
Dodoma,2010,yield,wheat,0
Dodoma,2010,production,wheat,0
Iringa,2010,area,maize,256540.427078892
Iringa,2010,yield,maize,1.4
Iringa,2010,production,maize,359156.5979104488
Iringa,2010,area,sorghum,8853.992991776826
Iringa,2010,yield,sorghum,1
Iringa,2010,production,sorghum,8853.992991776826
Iringa,2010,area,millet,2559.935406650883
Iringa,2010,yield,millet,0.8
Iringa,2010,production,millet,2047.9483253207065
Iringa,2010,area,rice,10923.579197445944
Iringa,2010,yield,rice,1.1
Iringa,2010,production,rice,12015.93711719054
Iringa,2010,area,wheat,40791.19869627911
Iringa,2010,yield,wheat,1.1
Iringa,2010,production,wheat,44870.31856590703
Kagera,2010,area,maize,131870.460330361
Kagera,2010,yield,maize,1.4
Kagera,2010,production,maize,184618.64446250538
Kagera,2010,area,sorghum,23616.1512644925
Kagera,2010,yield,sorghum,1.2
Kagera,2010,production,sorghum,28339.381517390997
Kagera,2010,area,millet,15118.371081822153
Kagera,2010,yield,millet,1.1
Kagera,2010,production,millet,16630.20819000437
Kagera,2010,area,rice,6785.094638165208
Kagera,2010,yield,rice,1.1
Kagera,2010,production,rice,7463.604101981729
Kagera,2010,area,wheat,0
Kagera,2010,yield,wheat,0
Kagera,2010,production,wheat,0
Kigoma,2010,area,maize,198627.181885974
Kigoma,2010,yield,maize,1.6
Kigoma,2010,production,maize,317803.4910175584
Kigoma,2010,area,sorghum,18148.229228228363
Kigoma,2010,yield,sorghum,1.1
Kigoma,2010,production,sorghum,19963.0521510512
Kigoma,2010,area,millet,6074.631165266319
Kigoma,2010,yield,millet,1.1
Kigoma,2010,production,millet,6682.094281792952
Kigoma,2010,area,rice,47208.037915955
Kigoma,2010,yield,rice,1.6
Kigoma,2010,production,rice,75532.860665528
Kigoma,2010,area,wheat,0
Kigoma,2010,yield,wheat,0
Kigoma,2010,production,wheat,0
Kilimanjaro,2010,area,maize,67794.247182194
Kilimanjaro,2010,yield,maize,0.9
Kilimanjaro,2010,production,maize,61014.8224639746
Kilimanjaro,2010,area,sorghum,2460.410256991082
Kilimanjaro,2010,yield,sorghum,1
Kilimanjaro,2010,production,sorghum,2460.410256991082
Kilimanjaro,2010,area,millet,1075.7035079648895
Kilimanjaro,2010,yield,millet,1
Kilimanjaro,2010,production,millet,1075.7035079648895
Kilimanjaro,2010,area,rice,13332.940413598013
Kilimanjaro,2010,yield,rice,1.1
Kilimanjaro,2010,production,rice,14666.234454957816
Kilimanjaro,2010,area,wheat,9882.627458621917
Kilimanjaro,2010,yield,wheat,1.1
Kilimanjaro,2010,production,wheat,10870.890204484109
Lindi,2010,area,maize,77236.8238658568
Lindi,2010,yield,maize,0.5
Lindi,2010,production,maize,38618.4119329284
Lindi,2010,area,sorghum,58738.004639501494
Lindi,2010,yield,sorghum,0.8
Lindi,2010,production,sorghum,46990.4037116012
Lindi,2010,area,millet,19851.61755518792
Lindi,2010,yield,millet,1
Lindi,2010,production,millet,19851.61755518792
Lindi,2010,area,rice,17184.481729268868
Lindi,2010,yield,rice,1
Lindi,2010,production,rice,17184.481729268868
Lindi,2010,area,wheat,0
Lindi,2010,yield,wheat,0
Lindi,2010,production,wheat,0
Manyara,2010,area,maize,185839.44881712
Manyara,2010,yield,maize,1.3
Manyara,2010,production,maize,241591.283462256
Manyara,2010,area,sorghum,7809.229970344205
Manyara,2010,yield,sorghum,1
Manyara,2010,production,sorghum,7809.229970344205
Manyara,2010,area,millet,3379.9560619591944
Manyara,2010,yield,millet,1
Manyara,2010,production,millet,3379.9560619591944
Manyara,2010,area,rice,2455.0358458682963
Manyara,2010,yield,rice,1
Manyara,2010,production,rice,2455.0358458682963
Manyara,2010,area,wheat,21912.15983780116
Manyara,2010,yield,wheat,1.1
Manyara,2010,production,wheat,24103.375821581278
Mara,2010,area,maize,42873.956811933
Mara,2010,yield,maize,1.5
Mara,2010,production,maize,64310.9352178995
Mara,2010,area,sorghum,41516.101174688796
Mara,2010,yield,sorghum,1.2
Mara,2010,production,sorghum,49819.32140962655
Mara,2010,area,millet,16675.676654811585
Mara,2010,yield,millet,1
Mara,2010,production,millet,16675.676654811585
Mara,2010,area,rice,1606.7633257804125
Mara,2010,yield,rice,1.4
Mara,2010,production,rice,2249.4686560925775
Mara,2010,area,wheat,0
Mara,2010,yield,wheat,0
Mara,2010,production,wheat,0
Mbeya,2010,area,maize,330746.4341194855
Mbeya,2010,yield,maize,1.9
Mbeya,2010,production,maize,628418.2248270224
Mbeya,2010,area,sorghum,35405.6692541738
Mbeya,2010,yield,sorghum,1.2
Mbeya,2010,production,sorghum,42486.80310500856
Mbeya,2010,area,millet,17055.63128696375
Mbeya,2010,yield,millet,1.1
Mbeya,2010,production,millet,18761.194415660128
Mbeya,2010,area,rice,54126.89080464224
Mbeya,2010,yield,rice,2.1
Mbeya,2010,production,rice,113666.4706897487
Mbeya,2010,area,wheat,5910.307434062391
Mbeya,2010,yield,wheat,1.2
Mbeya,2010,production,wheat,7092.368920874868
Morogoro,2010,area,maize,172085.3522401932
Morogoro,2010,yield,maize,1.6
Morogoro,2010,production,maize,275336.56358430913
Morogoro,2010,area,sorghum,8495.169353364143
Morogoro,2010,yield,sorghum,1.1
Morogoro,2010,production,sorghum,9344.686288700557
Morogoro,2010,area,millet,5406.216090480027
Morogoro,2010,yield,millet,0.9
Morogoro,2010,production,millet,4865.594481432024
Morogoro,2010,area,rice,114363.84939757314
Morogoro,2010,yield,rice,1.4
Morogoro,2010,production,rice,160109.38915660238
Morogoro,2010,area,wheat,145.04530261179806
Morogoro,2010,yield,wheat,0.5
Morogoro,2010,production,wheat,72.52265130589903
Mtwara,2010,area,maize,211345.929366495
Mtwara,2010,yield,maize,0.5
Mtwara,2010,production,maize,105672.9646832475
Mtwara,2010,area,sorghum,55487.75852662209
Mtwara,2010,yield,sorghum,0.9
Mtwara,2010,production,sorghum,49938.98267395989
Mtwara,2010,area,millet,22338.29378292373
Mtwara,2010,yield,millet,1.1
Mtwara,2010,production,millet,24572.123161216106
Mtwara,2010,area,rice,59707.65856294146
Mtwara,2010,yield,rice,1.1
Mtwara,2010,production,rice,65678.42441923561
Mtwara,2010,area,wheat,0
Mtwara,2010,yield,wheat,0
Mtwara,2010,production,wheat,0
Mwanza,2010,area,maize,147547.95305760117
Mwanza,2010,yield,maize,1.2
Mwanza,2010,production,maize,177057.5436691214
Mwanza,2010,area,sorghum,17784.412431245324
Mwanza,2010,yield,sorghum,1.2
Mwanza,2010,production,sorghum,21341.29491749439
Mwanza,2010,area,millet,6494.021767414185
Mwanza,2010,yield,millet,1.1
Mwanza,2010,production,millet,7143.423944155604
Mwanza,2010,area,rice,86164.45993695554
Mwanza,2010,yield,rice,1.6
Mwanza,2010,production,rice,137863.13589912886
Mwanza,2010,area,wheat,0
Mwanza,2010,yield,wheat,0
Mwanza,2010,production,wheat,0
Rukwa,2010,area,maize,165411.220940996
Rukwa,2010,yield,maize,2
Rukwa,2010,production,maize,330822.441881992
Rukwa,2010,area,sorghum,45613.546716655874
Rukwa,2010,yield,sorghum,1
Rukwa,2010,production,sorghum,45613.546716655874
Rukwa,2010,area,millet,20781.31758901657
Rukwa,2010,yield,millet,1.2
Rukwa,2010,production,millet,24937.581106819882
Rukwa,2010,area,rice,63753.09572172535
Rukwa,2010,yield,rice,1.7
Rukwa,2010,production,rice,108380.2627269331
Rukwa,2010,area,wheat,11475.508074487636
Rukwa,2010,yield,wheat,0.5
Rukwa,2010,production,wheat,5737.754037243818
Ruvuma,2010,area,maize,118668.251626206
Ruvuma,2010,yield,maize,1.9
Ruvuma,2010,production,maize,225469.67808979138
Ruvuma,2010,area,sorghum,10342.3387524783
Ruvuma,2010,yield,sorghum,1.2
Ruvuma,2010,production,sorghum,12410.80650297396
Ruvuma,2010,area,millet,4566.938763744911
Ruvuma,2010,yield,millet,1.2
Ruvuma,2010,production,millet,5480.326516493893
Ruvuma,2010,area,rice,41483.9592865552
Ruvuma,2010,yield,rice,1.3
Ruvuma,2010,production,rice,53929.14707252176
Ruvuma,2010,area,wheat,0
Ruvuma,2010,yield,wheat,0
Ruvuma,2010,production,wheat,0
Shinyanga,2010,area,maize,223116.731197197
Shinyanga,2010,yield,maize,0.8
Shinyanga,2010,production,maize,178493.3849577576
Shinyanga,2010,area,sorghum,53648.672221521
Shinyanga,2010,yield,sorghum,1
Shinyanga,2010,production,sorghum,53648.672221521
Shinyanga,2010,area,millet,21585.21617310625
Shinyanga,2010,yield,millet,1
Shinyanga,2010,production,millet,21585.21617310625
Shinyanga,2010,area,rice,74019.65913105327
Shinyanga,2010,yield,rice,1.5
Shinyanga,2010,production,rice,111029.48869657991
Shinyanga,2010,area,wheat,0
Shinyanga,2010,yield,wheat,0
Shinyanga,2010,production,wheat,0
Singida,2010,area,maize,129558.654873595
Singida,2010,yield,maize,0.6
Singida,2010,production,maize,77735.192924157
Singida,2010,area,sorghum,63429.9116811092
Singida,2010,yield,sorghum,1
Singida,2010,production,sorghum,63429.9116811092
Singida,2010,area,millet,43291.05491343975
Singida,2010,yield,millet,0.8
Singida,2010,production,millet,34632.843930751806
Singida,2010,area,rice,5812.280745319525
Singida,2010,yield,rice,0.7
Singida,2010,production,rice,4068.596521723667
Singida,2010,area,wheat,0
Singida,2010,yield,wheat,0
Singida,2010,production,wheat,0
Tabora,2010,area,maize,280021.34102295304
Tabora,2010,yield,maize,1.1
Tabora,2010,production,maize,308023.47512524837
Tabora,2010,area,sorghum,33279.46498322352
Tabora,2010,yield,sorghum,1.1
Tabora,2010,production,sorghum,36607.41148154588
Tabora,2010,area,millet,14454.409395613975
Tabora,2010,yield,millet,1
Tabora,2010,production,millet,14454.409395613975
Tabora,2010,area,rice,99853.09766173933
Tabora,2010,yield,rice,1.4
Tabora,2010,production,rice,139794.33672643505
Tabora,2010,area,wheat,0
Tabora,2010,yield,wheat,0
Tabora,2010,production,wheat,0
Tanga,2010,area,maize,194877.055419948
Tanga,2010,yield,maize,1.5
Tanga,2010,production,maize,292315.58312992204
Tanga,2010,area,sorghum,10739.46224072441
Tanga,2010,yield,sorghum,0.8
Tanga,2010,production,sorghum,8591.569792579528
Tanga,2010,area,millet,3284.709510885586
Tanga,2010,yield,millet,1.1
Tanga,2010,production,millet,3613.180461974145
Tanga,2010,area,rice,38005.39398083931
Tanga,2010,yield,rice,1.2
Tanga,2010,production,rice,45606.47277700717
Tanga,2010,area,wheat,765.516874895601
Tanga,2010,yield,wheat,1
Tanga,2010,production,wheat,765.516874895601
Arusha,2011,area,maize,124552.031905527
Arusha,2011,yield,maize,1.7
Arusha,2011,production,maize,211738.45423939588
Arusha,2011,area,sorghum,2662.1104978801
Arusha,2011,yield,sorghum,0.7
Arusha,2011,production,sorghum,1863.47734851607
Arusha,2011,area,millet,13000.319284130273
Arusha,2011,yield,millet,0.8
Arusha,2011,production,millet,10400.255427304219
Arusha,2011,area,rice,122857.485769406
Arusha,2011,yield,rice,0.9
Arusha,2011,production,rice,110571.7371924654
Arusha,2011,area,wheat,19486.287574170896
Arusha,2011,yield,wheat,0.9
Arusha,2011,production,wheat,17537.658816753807
Coast,2011,area,maize,52114.14526569
Coast,2011,yield,maize,0.3
Coast,2011,production,maize,15634.243579707
Coast,2011,area,sorghum,10624.453025598
Coast,2011,yield,sorghum,0.5
Coast,2011,production,sorghum,5312.226512799
Coast,2011,area,millet,NA
Coast,2011,yield,millet,0
Coast,2011,production,millet,0
Coast,2011,area,rice,59917.599973134
